COUNTY,DATE,PRECIPITATION,MEAN TEMP
Marion,01/27,0.0,55.5
Marion,01/28,0.0,57.0
Marion,01/29,0.0,51.0
Marion,01/30,0.0,59.5
Marion,01/31,0.02,63.0
Marion,02/01,0.0,62.0
Marion,02/02,0.0,53.0
Marion,02/03,0.0,56.5
Marion,02/04,0.0,58.5
Marion,02/05,0.0,67.0
Marion,02/06,0.0,70.0
Marion,02/07,0.8,69.0
Marion,02/08,0.0,52.5
Marion,02/09,0.0,55.0
Marion,02/10,0.0,57.5
Marion,02/11,0.0,75.0
Marion,02/12,0.0,76.5
Marion,02/13,0.0,78.5
Marion,02/14,0.06,70.5
Marion,02/15,0.0,61.5
Marion,02/16,0.05,66.5
Marion,02/17,0.0,71.0
Marion,02/18,0.0,75.0
Marion,02/19,0.0,74.0
Marion,02/20,0.0,72.0
Marion,02/21,0.03,62.0
Marion,02/22,0.0,49.5
Marion,02/23,0.0,59.0
Marion,02/24,0.0,63.5
Marion,02/25,0.0,67.5
Marion,02/26,0.75,67.0
Marion,02/27,0.2,53.5
Marion,02/28,0.0,48.5
Marion,02/29,0.0,50.5
Marion,03/01,0.0,53.0
Marion,03/02,0.0,56.0
Marion,03/03,0.0,70.5
Marion,03/04,0.0,74.0
Marion,03/05,0.0,74.0
Marion,03/06,0.02,69.5
Marion,03/07,0.0,57.0
Marion,03/08,0.0,56.5
Marion,03/09,0.0,64.0
Marion,03/10,0.0,68.5
Marion,03/11,0.0,69.0
Marion,03/12,0.0,70.0
Marion,03/13,0.0,70.5
Marion,03/14,0.0,72.0
Marion,03/15,0.0,74.0
Marion,03/16,0.0,74.0
Marion,03/17,0.0,73.5
Marion,03/18,0.0,76.0
Marion,03/19,0.0,73.0
Marion,03/20,0.0,73.0
Marion,03/21,0.0,74.5
Marion,03/22,0.0,74.5
Marion,03/23,0.0,77.0
Marion,03/24,0.0,75.5
Marion,03/25,0.04,76.0
Marion,03/26,0.0,78.5
Marion,03/27,0.0,77.5
Marion,03/28,0.0,77.5
Marion,03/29,0.0,77.5
Marion,03/30,0.0,78.0
Marion,03/31,0.0,78.5
Marion,04/01,0.6,68.0
Marion,04/02,0.0,62.5
Marion,04/03,0.0,66.0
Marion,04/04,0.0,70.0
Marion,04/05,0.15,73.5
Marion,04/06,0.0,70.5
Marion,04/07,0.0,73.0
Marion,04/08,0.0,77.0
Marion,04/09,0.0,81.0
Marion,04/10,0.0,79.0
Marion,04/11,0.0,68.0
Marion,04/12,0.0,80.5
Marion,04/13,0.0,81.5
Marion,04/14,0.12,82.0
Marion,04/15,0.94,76.5
Marion,04/16,0.83,73.5
Marion,04/17,0.0,69.0
Marion,04/18,0.05,69.5
Marion,04/19,0.0,80.5
Marion,04/20,1.45,78.0
Marion,04/21,0.0,73.5
Marion,04/22,0.0,72.5
Marion,04/23,0.0,77.0
Marion,04/24,0.74,77.0
Marion,04/25,0.0,77.0
Marion,04/26,0.0,79.5
Marion,04/27,,
Marion,04/28,0.0,67.0
Marion,04/29,0.0,71.5
Marion,04/30,0.58,76.0
Marion,05/01,0.0,68.0
Marion,05/02,0.0,69.5
Marion,05/03,0.0,72.5
Marion,05/04,0.0,74.5
Marion,05/05,0.0,74.5
Marion,05/06,0.43,75.5
Marion,05/07,0.0,69.5
Marion,05/08,0.0,65.5
Marion,05/09,0.0,72.5
Marion,05/10,0.04,70.5
Marion,05/11,0.0,73.5
Marion,05/12,0.0,72.0
Marion,05/13,0.0,71.5
Marion,05/14,0.0,73.5
Marion,05/15,0.0,75.5
Marion,05/16,0.0,79.5
Marion,05/17,0.0,79.5
Marion,05/18,0.0,80.0
Marion,05/19,0.06,78.5
Marion,05/20,,
Marion,05/21,,
Marion,05/22,0.0,81.5
Marion,05/23,0.0,81.0
Marion,05/24,0.0,82.0
Marion,05/25,0.65,80.5
Marion,05/26,0.03,78.5
Marion,05/27,0.01,81.5
Marion,05/28,0.18,81.5
Marion,05/29,0.12,81.0
Marion,05/30,0.05,81.5
Marion,05/31,0.0,81.5
Marion,06/01,0.0,81.5
Marion,06/02,0.0,80.5
Marion,06/03,0.0,77.0
Marion,06/04,2.05,76.5
Marion,06/05,0.64,78.0
Marion,06/06,3.15,78.0
Marion,06/07,3.75,77.5
Marion,06/08,2.03,80.5
Marion,06/09,0.03,81.5
Marion,06/10,0.73,83.0
Marion,06/11,0.0,83.0
Marion,06/12,,
Marion,06/13,0.25,81.0
Marion,06/14,0.0,78.5
Marion,06/15,0.0,78.5
Marion,06/16,,
Marion,06/17,0.13,77.5
Marion,06/18,0.0,79.5
Marion,06/19,0.0,80.5
Marion,06/20,0.4,81.5
Marion,06/21,0.0,82.0
Marion,06/22,0.0,81.5
Marion,06/23,0.0,84.5
Marion,06/24,0.0,85.5
Marion,06/25,0.0,84.5
Marion,06/26,0.0,85.0
Marion,06/27,0.0,85.0
Marion,06/28,0.0,85.0
Marion,06/29,0.0,86.5
Marion,06/30,0.0,87.0
Marion,07/01,0.65,83.5
Marion,07/02,0.35,83.5
Marion,07/03,0.36,81.5
Marion,07/04,2.35,81.0
Marion,07/05,0.18,82.0
Marion,07/06,0.65,80.5
Marion,07/07,0.22,82.0
Marion,07/08,0.45,82.5
Marion,07/09,0.0,85.0
Marion,07/10,0.0,86.0
Marion,07/11,0.7,84.5
Marion,07/12,0.0,84.5
Marion,07/13,0.0,82.0
Marion,07/14,0.0,85.5
Marion,07/15,0.33,84.5
Marion,07/16,0.0,83.0
Marion,07/17,0.65,83.5
Marion,07/18,0.35,82.5
Marion,07/19,0.0,84.0
Marion,07/20,0.12,83.5
Marion,07/21,0.1,82.0
Marion,07/22,0.12,81.5
Marion,07/23,0.12,80.5
Marion,07/24,0.05,82.5
Marion,07/25,0.22,84.0
Marion,07/26,0.05,82.0
Marion,07/27,0.03,82.0
Marion,07/28,0.16,80.5
Marion,07/29,0.73,82.5
Marion,07/30,0.2,83.5
Marion,07/31,0.03,84.5
Marion,08/01,0.0,85.0
Marion,08/02,0.01,85.0
Marion,08/03,0.02,85.0
Marion,08/04,0.06,86.0
Marion,08/05,0.0,84.5
Marion,08/06,0.0,83.5
Marion,08/07,0.08,82.0
Marion,08/08,0.0,82.5
Marion,08/09,0.88,84.5
Marion,08/10,0.03,83.5
Marion,08/11,0.94,82.5
Marion,08/12,0.0,82.0
Marion,08/13,0.0,82.5
Marion,08/14,0.02,84.0
Marion,08/15,0.03,83.0
Marion,08/16,0.18,83.5
Marion,08/17,0.03,84.0
Marion,08/18,0.0,82.5
Marion,08/19,0.15,80.0
Marion,08/20,0.2,80.0
Marion,08/21,0.3,80.5
Marion,08/22,0.02,81.0
Marion,08/23,0.0,82.5
Marion,08/24,1.55,84.5
Marion,08/25,0.0,87.5
Marion,08/26,0.13,86.0
Marion,08/27,0.0,85.5
Marion,08/28,0.1,85.0
Marion,08/29,0.03,85.5
Marion,08/30,0.76,80.5
Marion,08/31,0.78,78.5
Marion,09/01,0.64,82.5
Marion,09/02,0.0,84.5
Marion,09/03,0.05,85.5
Marion,09/04,0.43,85.5
Marion,09/05,0.06,84.5
Marion,09/06,0.1,84.0
Marion,09/07,0.08,81.5
Marion,09/08,0.0,81.0
Marion,09/09,0.06,83.0
Marion,09/10,0.21,81.5
Marion,09/11,0.23,83.0
Marion,09/12,0.17,81.5
Marion,09/13,0.5,80.0
Marion,09/14,0.43,80.0
Marion,09/15,0.0,80.5
Marion,09/16,0.35,82.5
Marion,09/17,0.28,82.5
Marion,09/18,0.4,82.5
Marion,09/19,0.1,79.5
Marion,09/20,0.5,75.5
Marion,09/21,0.05,78.5
Marion,09/22,0.03,77.0
Marion,09/23,0.0,74.5
Marion,09/24,0.0,79.0
Marion,09/25,0.0,81.0
Marion,09/26,0.0,82.5
Marion,09/27,0.73,82.0
Marion,09/28,0.22,79.5
Marion,09/29,0.75,80.0
Marion,09/30,0.19,69.5
Marion,10/01,0.0,
Marion,10/02,0.0,68.0
Marion,10/03,0.0,71.5
Marion,10/04,0.75,
Marion,10/05,0.03,73.5
Marion,10/06,0.02,79.0
Marion,10/07,,
Marion,10/08,,
Marion,10/09,0.2,82.5
Marion,10/10,0.0,81.5
Marion,10/11,0.1,82.0
Marion,10/12,0.0,76.5
Marion,10/13,0.0,78.5
Marion,10/14,0.0,81.5
Marion,10/15,0.0,77.0
Marion,10/16,0.0,83.0
Marion,10/17,0.0,74.5
Marion,10/18,0.0,76.0
Marion,10/19,0.04,78.0
Marion,10/20,0.12,79.0
Marion,10/21,0.18,79.0
Marion,10/22,0.04,78.5
Marion,10/23,1.15,78.5
Marion,10/24,0.0,79.5
Marion,10/25,0.0,78.5
Marion,10/26,0.0,78.5
Marion,10/27,0.05,79.5
Marion,10/28,0.65,80.0
Marion,10/29,0.0,82.0
Marion,10/30,0.2,72.0
Marion,10/31,0.0,69.0
Marion,11/01,0.0,75.0
Marion,11/02,0.0,69.0
Marion,11/03,0.0,61.0
Marion,11/04,0.0,66.5
Marion,11/05,0.0,72.0
Marion,11/06,0.0,74.5
Marion,11/07,0.0,77.0
Marion,11/08,0.1,75.5
Marion,11/09,1.0,75.5
Marion,11/10,0.32,79.0
Marion,11/11,0.55,77.0
Marion,11/12,1.42,77.0
Marion,11/13,0.02,72.0
Marion,11/14,0.0,72.0
Marion,11/15,0.02,74.5
Marion,11/16,0.0,72.5
Marion,11/17,0.0,62.5
Marion,11/18,0.0,60.5
Marion,11/19,0.0,60.5
Marion,11/20,0.05,64.5
Marion,11/21,,
Marion,11/22,,
Marion,11/23,0.02,70.0
Marion,11/24,0.0,65.5
Marion,11/25,0.0,70.5
Marion,11/26,0.0,70.0
Marion,11/27,0.0,70.0
Marion,11/28,0.0,70.5
Marion,11/29,0.0,72.0
Marion,11/30,0.1,69.0
Marion,12/01,0.0,48.5
Marion,12/02,0.0,44.5
Marion,12/03,0.0,54.0
Marion,12/04,0.0,56.0
Marion,12/05,0.0,61.5
Marion,12/06,0.0,55.5
Marion,12/07,0.22,56.0
Marion,12/08,0.0,48.0
Marion,12/09,0.0,48.0
Marion,12/10,0.0,52.0
Marion,12/11,0.0,56.5
Marion,12/12,0.0,56.5
Marion,12/13,0.0,68.5
Marion,12/14,0.0,69.0
Marion,12/15,0.0,63.5
Marion,12/16,0.61,62.5
Marion,12/17,0.0,60.5
Marion,12/18,0.0,52.0
Marion,12/19,0.0,55.0
Marion,12/20,0.07,60.0
Marion,12/21,0.17,60.0
Marion,12/22,0.0,57.5
Marion,12/23,0.0,56.0
Marion,12/24,0.0,59.5
Marion,12/25,0.66,57.0
Marion,12/26,0.01,39.0
Marion,12/27,0.0,47.0
Marion,12/28,0.0,
Marion,12/29,0.0,59.0
Marion,12/30,0.0,64.5
Marion,12/31,0.0,66.0
Martin,01/01,0.0,65.5
Martin,01/02,0.0,64.5
Martin,01/03,0.0,72.5
Martin,01/04,0.0,79.0
Martin,01/05,0.05,70.5
Martin,01/06,0.0,
Martin,01/07,0.0,61.0
Martin,01/08,0.0,65.0
Martin,01/09,0.0,65.0
Martin,01/10,0.0,75.0
Martin,01/11,0.0,76.5
Martin,01/12,0.03,78.0
Martin,01/13,0.04,77.5
Martin,01/14,0.2,77.0
Martin,01/15,0.17,73.5
Martin,01/16,0.0,72.0
Martin,01/17,0.0,72.0
Martin,01/18,0.0,74.5
Martin,01/19,0.0,70.0
Martin,01/20,0.0,73.0
Martin,01/21,0.0,58.5
Martin,01/22,0.0,52.0
Martin,01/23,0.32,51.0
Martin,01/24,0.77,66.5
Martin,01/25,0.11,69.5
Martin,01/26,0.0,60.5
Martin,01/27,0.06,60.5
Martin,01/28,0.0,66.0
Martin,01/29,0.0,65.0
Martin,01/30,0.51,70.5
Martin,01/31,0.02,67.0
Martin,02/01,0.09,72.0
Martin,02/02,0.49,59.0
Martin,02/03,0.0,55.0
Martin,02/04,0.0,60.0
Martin,02/05,0.0,67.5
Martin,02/06,0.0,
Martin,02/07,0.43,74.0
Martin,02/08,0.0,61.0
Martin,02/09,0.0,64.5
Martin,02/10,0.0,74.5
Martin,02/11,0.0,74.0
Martin,02/12,0.01,76.0
Martin,02/13,0.0,78.5
Martin,02/14,0.38,80.5
Martin,02/15,0.03,76.5
Martin,02/16,0.04,76.0
Martin,02/17,0.03,73.5
Martin,02/18,0.0,76.0
Martin,02/19,0.0,77.0
Martin,02/20,0.0,76.5
Martin,02/21,0.04,74.5
Martin,02/22,0.06,63.5
Martin,02/23,0.4,67.0
Martin,02/24,0.0,67.5
Martin,02/25,0.0,71.0
Martin,02/26,0.05,76.5
Martin,02/27,0.08,73.0
Martin,02/28,0.0,56.5
Martin,02/29,0.0,56.5
Martin,03/01,0.0,58.0
Martin,03/02,0.01,64.0
Martin,03/03,0.0,70.0
Martin,03/04,0.0,75.5
Martin,03/05,0.0,79.0
Martin,03/06,0.01,81.5
Martin,03/07,0.0,67.0
Martin,03/08,0.0,65.0
Martin,03/09,0.0,70.0
Martin,03/10,0.0,71.5
Martin,03/11,0.0,72.0
Martin,03/12,0.0,72.0
Martin,03/13,0.0,72.0
Martin,03/14,0.0,72.0
Martin,03/15,0.0,74.5
Martin,03/16,0.0,73.5
Martin,03/17,0.0,74.5
Martin,03/18,0.0,74.5
Martin,03/19,0.0,78.0
Martin,03/20,0.0,78.0
Martin,03/21,0.02,75.0
Martin,03/22,0.0,75.0
Martin,03/23,0.0,74.0
Martin,03/24,0.0,75.5
Martin,03/25,,
Martin,03/26,0.0,78.0
Martin,03/27,,
Martin,03/28,0.0,74.5
Martin,03/29,0.0,75.5
Martin,03/30,0.0,78.0
Martin,03/31,0.0,77.5
Martin,04/01,0.16,80.5
Martin,04/02,0.0,69.5
Martin,04/03,0.0,68.5
Martin,04/04,0.0,70.0
Martin,04/05,0.0,75.5
Martin,04/06,0.55,73.0
Martin,04/07,0.55,72.0
Martin,04/08,0.0,75.5
Martin,04/09,0.0,80.5
Martin,04/10,0.0,82.5
Martin,04/11,0.01,
Martin,04/12,0.01,78.5
Martin,04/13,0.0,81.5
Martin,04/14,0.0,85.0
Martin,04/15,0.0,84.5
Martin,04/16,0.0,84.0
Martin,04/17,0.8,
Martin,04/18,2.05,77.5
Martin,04/19,0.05,78.0
Martin,04/20,0.37,79.0
Martin,04/21,1.76,79.0
Martin,04/22,0.0,75.5
Martin,04/23,0.0,74.5
Martin,04/24,0.0,
Martin,04/25,0.95,77.0
Martin,04/26,0.82,81.5
Martin,04/27,0.62,72.5
Martin,04/28,0.0,71.5
Martin,04/29,0.0,76.5
Martin,04/30,0.0,79.0
Martin,05/01,0.4,69.5
Martin,05/02,0.0,69.0
Martin,05/03,0.0,73.0
Martin,05/04,0.0,74.5
Martin,05/05,0.0,78.0
Martin,05/06,0.0,81.0
Martin,05/07,0.0,78.5
Martin,05/08,0.0,78.5
Martin,05/09,0.0,73.5
Martin,05/10,0.19,74.5
Martin,05/11,1.57,71.0
Martin,05/12,0.01,76.5
Martin,05/13,0.0,79.0
Martin,05/14,0.0,79.5
Martin,05/15,0.0,79.0
Martin,05/16,0.98,78.5
Martin,05/17,0.25,78.0
Martin,05/18,0.0,81.5
Martin,05/19,1.38,80.0
Martin,05/20,0.07,80.0
Martin,05/21,0.0,81.0
Martin,05/22,0.01,
Martin,05/23,0.01,82.0
Martin,05/24,0.0,82.5
Martin,05/25,0.69,78.0
Martin,05/26,5.62,76.0
Martin,05/27,0.13,81.5
Martin,05/28,1.11,80.5
Martin,05/29,1.89,80.0
Martin,05/30,0.02,81.5
Martin,05/31,0.0,81.0
Martin,06/01,0.0,83.0
Martin,06/02,0.04,81.0
Martin,06/03,3.98,80.0
Martin,06/04,2.86,74.0
Martin,06/05,0.19,77.0
Martin,06/06,1.62,81.5
Martin,06/07,0.02,84.5
Martin,06/08,0.27,82.5
Martin,06/09,0.27,85.5
Martin,06/10,0.0,84.5
Martin,06/11,0.5,83.0
Martin,06/12,0.0,82.0
Martin,06/13,0.0,81.0
Martin,06/14,0.04,80.5
Martin,06/15,0.0,80.5
Martin,06/16,0.0,79.5
Martin,06/17,0.0,78.5
Martin,06/18,0.0,79.5
Martin,06/19,0.6,80.5
Martin,06/20,0.5,80.0
Martin,06/21,0.0,81.5
Martin,06/22,0.03,85.0
Martin,06/23,0.0,84.0
Martin,06/24,0.0,84.0
Martin,06/25,0.0,85.0
Martin,06/26,0.0,86.0
Martin,06/27,0.0,85.5
Martin,06/28,0.0,85.0
Martin,06/29,0.0,85.5
Martin,06/30,0.0,86.0
Martin,07/01,0.0,86.5
Martin,07/02,0.0,87.0
Martin,07/03,0.0,87.0
Martin,07/04,0.0,87.0
Martin,07/05,3.05,83.0
Martin,07/06,0.97,83.0
Martin,07/07,0.76,83.0
Martin,07/08,0.29,84.5
Martin,07/09,0.0,85.5
Martin,07/10,0.0,87.5
Martin,07/11,0.0,86.0
Martin,07/12,0.14,86.0
Martin,07/13,0.06,83.0
Martin,07/14,0.0,85.0
Martin,07/15,0.0,85.0
Martin,07/16,0.0,
Martin,07/17,0.0,86.0
Martin,07/18,0.42,82.5
Martin,07/19,0.05,82.0
Martin,07/20,0.5,84.0
Martin,07/21,0.0,86.5
Martin,07/22,0.01,82.0
Martin,07/23,0.03,83.0
Martin,07/24,0.38,84.0
Martin,07/25,0.91,82.5
Martin,07/26,0.14,83.0
Martin,07/27,0.01,83.0
Martin,07/28,0.05,83.0
Martin,07/29,0.05,84.5
Martin,07/30,0.0,84.5
Martin,07/31,0.0,84.5
Martin,08/01,0.0,85.0
Martin,08/02,0.69,83.5
Martin,08/03,0.01,80.5
Martin,08/04,0.0,86.5
Martin,08/05,0.09,86.5
Martin,08/06,0.67,82.0
Martin,08/07,0.03,84.0
Martin,08/08,0.0,84.0
Martin,08/09,0.0,84.0
Martin,08/10,0.71,81.5
Martin,08/11,0.0,84.0
Martin,08/12,0.0,84.0
Martin,08/13,0.0,84.5
Martin,08/14,0.37,84.5
Martin,08/15,0.0,84.5
Martin,08/16,0.07,85.5
Martin,08/17,0.31,86.0
Martin,08/18,2.07,84.0
Martin,08/19,0.93,84.5
Martin,08/20,0.05,84.5
Martin,08/21,0.9,82.5
Martin,08/22,0.15,84.5
Martin,08/23,0.11,85.5
Martin,08/24,0.28,87.0
Martin,08/25,0.0,88.0
Martin,08/26,0.0,88.0
Martin,08/27,0.29,85.0
Martin,08/28,0.01,86.5
Martin,08/29,0.0,87.0
Martin,08/30,0.13,84.5
Martin,08/31,0.02,86.0
Martin,09/01,0.08,85.0
Martin,09/02,0.0,84.0
Martin,09/03,0.0,85.0
Martin,09/04,0.0,85.5
Martin,09/05,0.0,85.0
Martin,09/06,0.0,85.0
Martin,09/07,0.78,83.0
Martin,09/08,0.31,82.0
Martin,09/09,0.05,82.0
Martin,09/10,0.1,82.0
Martin,09/11,0.06,84.0
Martin,09/12,0.5,84.0
Martin,09/13,2.45,81.5
Martin,09/14,0.0,82.5
Martin,09/15,0.0,83.5
Martin,09/16,0.0,84.5
Martin,09/17,0.0,85.0
Martin,09/18,0.0,87.0
Martin,09/19,0.0,87.0
Martin,09/20,0.0,83.5
Martin,09/21,1.27,84.5
Martin,09/22,0.09,
Martin,09/23,0.0,83.0
Martin,09/24,0.0,82.5
Martin,09/25,0.05,83.5
Martin,09/26,0.04,83.5
Martin,09/27,0.0,85.0
Martin,09/28,0.12,84.5
Martin,09/29,1.28,82.5
Martin,09/30,0.01,83.0
Martin,10/01,1.38,78.5
Martin,10/02,4.55,80.5
Martin,10/03,0.4,77.5
Martin,10/04,1.58,80.0
Martin,10/05,1.1,80.0
Martin,10/06,0.02,82.5
Martin,10/07,0.26,83.5
Martin,10/08,0.0,83.5
Martin,10/09,0.0,83.0
Martin,10/10,0.27,83.0
Martin,10/11,0.41,82.5
Martin,10/12,0.0,84.5
Martin,10/13,0.75,83.0
Martin,10/14,0.01,80.0
Martin,10/15,0.03,81.0
Martin,10/16,0.0,83.5
Martin,10/17,0.02,82.0
Martin,10/18,0.0,83.0
Martin,10/19,0.8,81.0
Martin,10/20,1.55,78.5
Martin,10/21,0.35,79.5
Martin,10/22,0.05,81.0
Martin,10/23,0.03,82.0
Martin,10/24,0.0,82.0
Martin,10/25,0.3,81.0
Martin,10/26,0.26,80.5
Martin,10/27,0.38,81.0
Martin,10/28,0.0,83.5
Martin,10/29,0.0,82.0
Martin,10/30,0.05,83.0
Martin,10/31,0.0,80.5
Martin,11/01,0.22,80.5
Martin,11/02,0.76,80.0
Martin,11/03,0.01,75.0
Martin,11/04,0.0,75.5
Martin,11/05,0.03,77.5
Martin,11/06,0.17,80.0
Martin,11/07,0.11,80.5
Martin,11/08,0.44,78.0
Martin,11/09,2.37,
Martin,11/10,0.38,81.0
Martin,11/11,0.61,80.0
Martin,11/12,0.45,81.0
Martin,11/13,0.04,79.5
Martin,11/14,0.02,78.0
Martin,11/15,0.23,80.0
Martin,11/16,0.08,79.0
Martin,11/17,0.04,79.0
Martin,11/18,0.0,77.0
Martin,11/19,0.01,74.0
Martin,11/20,0.1,74.0
Martin,11/21,0.09,75.0
Martin,11/22,0.4,74.5
Martin,11/23,0.01,76.5
Martin,11/24,0.0,
Martin,11/25,0.0,77.0
Martin,11/26,0.0,74.0
Martin,11/27,0.0,73.0
Martin,11/28,0.0,72.5
Martin,11/29,0.0,73.5
Martin,11/30,0.0,75.5
Martin,12/01,0.25,67.5
Martin,12/02,0.0,54.0
Martin,12/03,0.0,56.5
Martin,12/04,0.0,69.0
Martin,12/05,0.0,71.5
Martin,12/06,0.0,72.0
Martin,12/07,1.13,69.0
Martin,12/08,0.02,61.5
Martin,12/09,0.0,53.0
Martin,12/10,0.0,54.0
Martin,12/11,0.0,56.5
Martin,12/12,0.03,66.5
Martin,12/13,0.4,65.5
Martin,12/14,0.0,72.5
Martin,12/15,0.0,75.5
Martin,12/16,0.0,72.0
Martin,12/17,0.0,73.5
Martin,12/18,0.03,61.5
Martin,12/19,0.0,56.5
Martin,12/20,0.0,65.5
Martin,12/21,0.15,75.5
Martin,12/22,0.01,64.5
Martin,12/23,0.0,64.5
Martin,12/24,0.01,67.0
Martin,12/25,0.2,64.5
Martin,12/26,0.0,47.5
Martin,12/27,0.0,50.0
Martin,12/28,0.04,60.0
Martin,12/29,0.01,61.0
Martin,12/30,0.0,71.5
Martin,12/31,0.0,75.0
Miami-Dade,01/01,2.5e-06,69.875
Miami-Dade,01/02,0.0,70.75
Miami-Dade,01/03,-24.997497499999998,31.275
Miami-Dade,01/04,-24.982497499999997,-11.700000000000003
Miami-Dade,01/05,0.022500000000000003,69.625
Miami-Dade,01/06,2.5e-06,64.625
Miami-Dade,01/07,-24.9975,24.275
Miami-Dade,01/08,0.0,68.375
Miami-Dade,01/09,2.5e-06,70.75
Miami-Dade,01/10,2.5e-06,75.25
Miami-Dade,01/11,0.0275,76.5
Miami-Dade,01/12,5e-06,33.65
Miami-Dade,01/13,0.0125025,76.625
Miami-Dade,01/14,0.0175,77.0
Miami-Dade,01/15,2.5e-06,73.0
Miami-Dade,01/16,0.0,72.5
Miami-Dade,01/17,0.03,71.125
Miami-Dade,01/18,0.14,29.15
Miami-Dade,01/19,0.0,27.525
Miami-Dade,01/20,2.5e-06,28.15
Miami-Dade,01/21,0.0,19.525
Miami-Dade,01/22,0.0,14.149999999999999
Miami-Dade,01/23,0.1275,56.375
Miami-Dade,01/24,0.2400025,66.875
Miami-Dade,01/25,0.0,68.625
Miami-Dade,01/26,0.0,61.0
Miami-Dade,01/27,2.5e-06,63.25
Miami-Dade,01/28,0.0,68.75
Miami-Dade,01/29,2.5e-06,69.375
Miami-Dade,01/30,0.9750025,70.125
Miami-Dade,01/31,0.105,68.75
Miami-Dade,02/01,1.53,70.0
Miami-Dade,02/02,-24.732499999999998,22.275
Miami-Dade,02/03,0.0750025,60.0
Miami-Dade,02/04,0.0,64.125
Miami-Dade,02/05,-24.9975,28.525
Miami-Dade,02/06,0.0,73.125
Miami-Dade,02/07,0.2225,74.875
Miami-Dade,02/08,0.27999999999999997,24.4
Miami-Dade,02/09,5e-06,69.0
Miami-Dade,02/10,2.5e-06,73.5
Miami-Dade,02/11,0.1125025,76.5
Miami-Dade,02/12,0.0,77.25
Miami-Dade,02/13,0.0,78.375
Miami-Dade,02/14,0.005,77.5
Miami-Dade,02/15,0.165,32.4
Miami-Dade,02/16,0.7050000000000001,75.625
Miami-Dade,02/17,0.0550025,73.125
Miami-Dade,02/18,5e-06,76.875
Miami-Dade,02/19,0.010002500000000001,77.75
Miami-Dade,02/20,0.0025,77.625
Miami-Dade,02/21,0.010002500000000001,74.75
Miami-Dade,02/22,0.015000000000000001,68.125
Miami-Dade,02/23,0.095005,67.25
Miami-Dade,02/24,0.0,69.625
Miami-Dade,02/25,2.5e-06,73.625
Miami-Dade,02/26,0.115,77.625
Miami-Dade,02/27,0.235,70.5
Miami-Dade,02/28,2.5e-06,58.375
Miami-Dade,02/29,-24.9975,-20.700000000000003
Miami-Dade,03/01,0.0,60.375
Miami-Dade,03/02,0.0,64.5
Miami-Dade,03/03,-24.9975,-13.950000000000003
Miami-Dade,03/04,2.5e-06,-12.700000000000003
Miami-Dade,03/05,2.5e-06,78.625
Miami-Dade,03/06,0.0225,79.125
Miami-Dade,03/07,0.1125,27.025
Miami-Dade,03/08,0.0,68.625
Miami-Dade,03/09,5e-06,69.375
Miami-Dade,03/10,0.0075025,72.5
Miami-Dade,03/11,0.010005,70.625
Miami-Dade,03/12,0.025,70.625
Miami-Dade,03/13,0.0,71.875
Miami-Dade,03/14,0.0,74.5
Miami-Dade,03/15,0.0,32.275
Miami-Dade,03/16,0.0,74.25
Miami-Dade,03/17,0.0,75.375
Miami-Dade,03/18,0.0,76.125
Miami-Dade,03/19,2.5e-06,76.625
Miami-Dade,03/20,2.5e-06,77.375
Miami-Dade,03/21,2.5e-06,33.65
Miami-Dade,03/22,0.0,75.75
Miami-Dade,03/23,0.0025,76.375
Miami-Dade,03/24,2.5e-06,77.125
Miami-Dade,03/25,0.0,76.5
Miami-Dade,03/26,0.0,77.75
Miami-Dade,03/27,0.0,76.75
Miami-Dade,03/28,-24.9975,-12.325000000000003
Miami-Dade,03/29,0.0,78.125
Miami-Dade,03/30,-24.9975,33.9
Miami-Dade,03/31,-24.9975,33.9
Miami-Dade,04/01,-24.9674975,34.65
Miami-Dade,04/02,0.0,75.0
Miami-Dade,04/03,0.0,30.15
Miami-Dade,04/04,-24.9975,31.65
Miami-Dade,04/05,-24.997497499999998,-12.075000000000003
Miami-Dade,04/06,5e-06,77.0
Miami-Dade,04/07,0.0125,79.125
Miami-Dade,04/08,2.5e-06,34.275
Miami-Dade,04/09,-24.9975,34.9
Miami-Dade,04/10,0.0,81.25
Miami-Dade,04/11,-24.6525,34.9
Miami-Dade,04/12,0.505,35.9
Miami-Dade,04/13,0.0,83.0
Miami-Dade,04/14,0.0,82.125
Miami-Dade,04/15,2.5e-06,83.5
Miami-Dade,04/16,-24.9975,37.15
Miami-Dade,04/17,2.5e-06,37.025
Miami-Dade,04/18,-24.9849975,-9.075000000000003
Miami-Dade,04/19,0.0,35.65
Miami-Dade,04/20,0.0,37.65
Miami-Dade,04/21,-24.9975,-7.825000000000003
Miami-Dade,04/22,-24.9975,34.15
Miami-Dade,04/23,-49.995,-9.700000000000003
Miami-Dade,04/24,-24.997494999999997,37.9
Miami-Dade,04/25,-24.95,38.525
Miami-Dade,04/26,-24.645,36.15
Miami-Dade,04/27,-24.682499999999997,33.275
Miami-Dade,04/28,-24.9975,31.65
Miami-Dade,04/29,-24.9975,32.275
Miami-Dade,04/30,-24.755,30.775
Miami-Dade,05/01,0.5875,73.25
Miami-Dade,05/02,-24.9975,31.15
Miami-Dade,05/03,0.0,75.0
Miami-Dade,05/04,0.0,75.25
Miami-Dade,05/05,-24.9975,-10.950000000000003
